Country,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Code,Annual CO₂ emissions
Brazil,Maize,2002,30559,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Maize,2002,30559,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Maize,2002,30559,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Maize,2002,30559,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Maize,2002,30559,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Maize,2002,30559,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,22.5,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.09,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.85,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,21.3,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,27.27,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,19.49,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,26.01,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Potatoes,2002,194038,1761.0,145552.0,25.56,BRA,347765020.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,24.24,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Maize,2004,33671,1761.0,214725.0,25.37,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,21.59,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,17.88,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.72,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,20.05,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,27.24,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,18.75,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
Brazil,Potatoes,2004,213525,1761.0,214725.0,25.94,BRA,361434000.0
